fips,name,type,totalvote2016,democrat2016,republican2016,others2016,write_ins2016,none_of_these_candidates2016
27103,Nicollet,County,18097,7886,8437,1593,181,0
27105,Nobles,County,8632,2733,5299,561,39,0
27107,Norman,County,3261,1264,1699,269,29,0
27109,Olmsted,County,80129,36268,35668,7355,838,0
27111,Otter Ta,County,32500,9340,20939,2007,214,0
27113,Penningt,County,6715,2147,4000,528,40,0
27115,Pine,County,13811,4580,8191,959,81,0
27117,Pipeston,County,4808,1127,3338,314,29,0
27119,Polk,County,14796,4712,8979,1012,93,0
27121,Pope,County,6319,2106,3793,395,25,0
27123,Ramsey,County,273143,177738,70894,21573,2938,0
27125,Red Lake,County,1881,540,1141,190,10,0
27127,Redwood,County,7611,1887,5137,542,45,0
27129,Renville,County,7606,2117,4890,556,43,0
27131,Rice,County,32443,14437,15429,2353,224,0
27133,Rock,County,4839,1373,3091,345,30,0
27135,Roseau,County,7804,1856,5451,461,36,0
27137,St. Loui,County,112422,57771,44630,8864,1157,0
27139,Scott,County,75029,28502,39948,5945,634,0
27141,Sherburn,County,48283,13293,31053,3591,346,0
27143,Sibley,County,7774,1954,5193,580,47,0
27145,Stearns,County,79592,25576,47617,5796,603,0
27147,Steele,County,19179,6241,11198,1604,136,0
27149,Stevens,County,5398,2116,2799,434,49,0
27151,Swift,County,4994,1686,2963,317,28,0
27153,Todd,County,11993,2783,8485,676,49,0
27155,Traverse,County,1798,630,1049,109,10,0
27157,Wabasha,County,11832,3866,6989,909,68,0
27159,Wadena,County,6934,1684,4837,373,40,0
27161,Waseca,County,9653,2838,5967,774,74,0
27163,Washingt,County,144235,67086,64428,11344,1377,0
27165,Watonwan,County,4998,1814,2768,389,27,0
27167,Wilkin,County,3302,893,2129,257,23,0
27169,Winona,County,26074,11366,12122,2376,210,0
27171,Wright,County,69618,20334,43274,5546,464,0
27173,Yellow M,County,5276,1524,3382,347,23,0
28001,Adams,County,13836,7757,5874,205,0,0
28003,Alcorn,County,14783,2684,11819,280,0,0
28005,Amite,County,7050,2697,4289,64,0,0
28007,Attala,County,8256,3242,4897,117,0,0
28009,Benton,County,4022,1719,2251,43,9,0
28011,Bolivar,County,13824,9046,4590,188,0,0
28013,Calhoun,County,6396,1910,4390,96,0,0
28015,Carroll,County,5528,1680,3799,49,0,0
28017,Chickasa,County,7890,3649,4127,114,0,0
28019,Choctaw,County,4065,1218,2788,59,0,0
28021,Claiborn,County,4272,3708,540,24,0,0
28023,Clarke,County,7791,2585,5137,69,0,0
28025,Clay,County,10003,5722,4150,131,0,0
28027,Coahoma,County,8912,6378,2426,108,0,0
28029,Copiah,County,12982,6741,6103,138,0,0
28031,Covingto,County,8811,3276,5435,100,0,0
28033,DeSoto,County,66155,20591,43089,2015,460,0
28035,Forrest,County,28064,11716,15461,887,0,0
28037,Franklin,County,4290,1502,2721,67,0,0
28039,George,County,9891,1027,8696,168,0,0
28041,Greene,County,5369,974,4335,60,0,0
28043,Grenada,County,10513,4424,5970,119,0,0
28045,Hancock,County,17637,3344,13811,482,0,0
28047,Harrison,County,63313,21169,40354,1790,0,0
28049,Hinds,County,95077,67594,25275,1812,396,0
28051,Holmes,County,8076,6689,1309,78,0,0
28053,Humphrey,County,4253,3071,1151,31,0,0
28055,Issaquen,County,699,395,298,6,0,0
28057,Itawamba,County,9737,1117,8470,150,0,0
28059,Jackson,County,49567,14657,33629,1281,0,0
28061,Jasper,County,8475,4368,4038,69,0,0
28063,Jefferso,County,3860,3337,490,33,0,0
28065,Jefferso,County,6237,3720,2466,51,0,0
28067,Jones,County,28352,7791,20133,428,0,0
28069,Kemper,County,4639,2827,1778,34,0,0
28071,Lafayett,County,19643,7969,10872,802,0,0
28073,Lamar,County,24592,5190,18751,651,0,0
28075,Lauderda,County,29506,11269,17741,496,0,0
28077,Lawrence,County,6364,2195,4091,78,0,0
28079,Leake,County,8449,3584,4782,83,0,0
28081,Lee,County,32913,10029,22220,664,0,0
28083,Leflore,County,11140,7787,3212,141,0,0
28085,Lincoln,County,15193,4458,10550,185,0,0
28087,Lowndes,County,25695,11819,13271,485,120,0
28089,Madison,County,50131,20343,28265,1194,329,0
28091,Marion,County,11693,3677,7836,180,0,0
28093,Marshall,County,14839,8023,6587,229,0,0
28095,Monroe,County,15884,5524,10167,193,0,0
28097,Montgome,County,4996,2115,2818,63,0,0
28099,Neshoba,County,10553,2715,7679,159,0,0
28101,Newton,County,9438,2756,6548,134,0,0
28103,Noxubee,County,5574,4347,1200,27,0,0
28105,Oktibbeh,County,18124,8859,8576,689,0,0
28107,Panola,County,15064,7431,7449,184,0,0
28109,Pearl Ri,County,21883,3604,17782,497,0,0
28111,Perry,County,5432,1220,4135,77,0,0
28113,Pike,County,16360,8043,8009,258,50,0
28115,Pontotoc,County,12984,2386,10336,262,0,0
28117,Prentiss,County,9872,2067,7648,157,0,0
28119,Quitman,County,3365,2312,1001,52,0,0
28121,Rankin,County,63110,14110,47178,1480,342,0
28123,Scott,County,10522,4268,6122,132,0,0
28125,Sharkey,County,2190,1479,692,19,0,0
28127,Simpson,County,11419,3874,7393,152,0,0
28129,Smith,County,7627,1617,5928,82,0,0
28131,Stone,County,7045,1573,5306,166,0,0
28133,Sunflowe,County,9598,6725,2794,79,0,0
28135,Tallahat,County,5870,3337,2462,71,0,0
28137,Tate,County,11627,3926,7495,206,0,0
28139,Tippah,County,9260,1842,7240,153,25,0
28141,Tishomin,County,8371,999,7166,206,0,0
28143,Tunica,County,3567,2667,853,47,0,0
28145,Union,County,11496,2012,9235,249,0,0
28147,Walthall,County,6919,2790,4056,73,0,0
28149,Warren,County,19416,9284,9767,365,0,0
28151,Washingt,County,16825,11380,5244,201,0,0
28153,Wayne,County,9599,3524,5990,85,0,0
28155,Webster,County,5069,1019,3976,74,0,0
28157,Wilkinso,County,4218,2857,1318,43,0,0
28159,Winston,County,8881,3850,4910,121,0,0
28161,Yalobush,County,6077,2582,3376,119,0,0
28163,Yazoo,County,10070,5369,4598,103,0,0
29001,Adair,County,10226,3500,6030,696,0,0
29003,Andrew,County,9194,2045,6665,430,54,0
29005,Atchison,County,2730,541,2060,129,0,0
29007,Audrain,County,10133,2570,6981,510,72,0
29009,Barry,County,14605,2710,11428,467,0,0
29011,Barton,County,5939,795,4959,185,0,0
29013,Bates,County,8083,1618,6001,412,52,0
29015,Benton,County,9590,2025,7213,352,0,0
29017,Bollinge,County,5676,705,4827,144,0,0
29019,Boone,County,83868,41125,36200,6542,1,0
29021,Buchanan,County,35964,12013,21320,2326,305,0
29023,Butler,County,17259,3036,13650,573,0,0
29025,Caldwell,County,4312,838,3232,242,0,0
29027,Callaway,County,19333,4989,13057,1147,140,0
29029,Camden,County,22680,4768,16944,803,165,0
29031,Cape Gir,County,37311,8492,27017,1529,273,0
29033,Carroll,County,4361,745,3480,136,0,0
29035,Carter,County,2850,436,2324,90,0,0
29037,Cass,County,51410,14846,33098,3046,420,0
29039,Cedar,County,6327,1011,5021,256,39,0
29041,Chariton,County,3969,888,2950,131,0,0
29043,Christia,County,41863,8508,30946,2077,332,0
29045,Clark,County,3316,724,2458,134,0,0
29047,Clay,County,111170,45304,57476,7396,994,0
29049,Clinton,County,10301,2572,7067,569,93,0
29051,Cole,County,37656,10913,24616,1845,282,0
29053,Cooper,County,7986,1932,5624,430,0,0
29055,Crawford,County,9920,1824,7724,372,0,0
29057,Dade,County,3951,637,3184,130,0,0
29059,Dallas,County,7453,1272,5895,286,0,0
29061,Daviess,County,3738,730,2767,241,0,0
29063,DeKalb,County,4626,824,3540,230,32,0
29065,Dent,County,6791,978,5600,213,0,0
29067,Douglas,County,6666,984,5486,196,0,0
29069,Dunklin,County,10578,2360,8026,192,0,0
29071,Franklin,County,50472,12341,35430,2342,359,0
29073,Gasconad,County,7451,1520,5670,261,0,0
29075,Gentry,County,3043,605,2304,134,0,0
29077,Greene,County,130523,42728,78035,8468,1292,0
29079,Grundy,County,4428,780,3462,186,0,0
29081,Harrison,County,3689,574,2965,150,0,0
29083,Henry,County,9912,2357,7075,434,46,0
29085,Hickory,County,4761,1016,3542,166,37,0
29087,Holt,County,2355,347,1926,82,0,0
29089,Howard,County,4868,1283,3277,308,0,0
29091,Howell,County,17455,2881,13893,681,0,0
29093,Iron,County,4269,933,3173,163,0,0
29095,Jackson,County,304687,168972,116211,16693,2811,0
29097,Jasper,County,48326,10572,35070,2684,0,0
29099,Jefferso,County,106995,31568,69036,5634,757,0
29101,Johnson,County,21362,5930,13719,1483,230,0
29103,Knox,County,1870,379,1416,75,0,0
29105,Laclede,County,16140,2553,12881,617,89,0
29107,Lafayett,County,15975,4053,10988,835,99,0
29109,Lawrence,County,16811,2901,13089,725,96,0
29111,Lewis,County,4480,934,3344,178,24,0
29113,Lincoln,County,25114,5575,18159,1228,152,0
29115,Linn,County,5587,1240,4088,259,0,0
29117,Livingst,County,6421,1265,4879,277,0,0
29119,McDonald,County,8302,1329,6599,314,60,0
29121,Macon,County,7631,1548,5798,285,0,0
29123,Madison,County,5321,1005,4102,214,0,0
29125,Maries,County,4500,794,3561,145,0,0
29127,Marion,County,12938,2994,9419,525,0,0
29129,Mercer,County,1745,216,1486,43,0,0
29131,Miller,County,11482,1750,9285,381,66,0
29133,Mississi,County,5169,1458,3600,111,0,0
29135,Moniteau,County,6830,1237,5347,246,0,0
29137,Monroe,County,4156,853,3159,144,0,0
29139,Montgome,County,5429,1119,4127,183,0,0
29141,Morgan,County,8821,1768,6760,293,0,0
29143,New Madr,County,7357,1933,5270,154,0,0
29145,Newton,County,26807,4990,20553,1063,201,0
29147,Nodaway,County,9458,2529,6380,549,0,0
29149,Oregon,County,4668,865,3671,132,0,0
29151,Osage,County,7090,998,5856,236,0,0
29153,Ozark,County,4505,724,3639,142,0,0
29155,Pemiscot,County,6043,1947,3964,116,16,0
29157,Perry,County,8740,1520,6908,312,0,0
29159,Pettis,County,18204,4324,12810,977,93,0
29161,Phelps,County,18713,4766,12709,1078,160,0
29163,Pike,County,7428,1806,5274,302,46,0
29165,Platte,County,49608,20057,25933,3110,508,0
29167,Polk,County,13763,2631,10438,694,0,0
29169,Pulaski,County,13582,2922,9876,690,94,0
29171,Putnam,County,2346,353,1936,57,0,0
29173,Ralls,County,5294,1138,3969,159,28,0
29175,Randolph,County,10408,2283,7529,497,99,0
29177,Ray,County,10945,3090,7104,675,76,0
29179,Reynolds,County,3038,540,2406,92,0,0
29181,Ripley,County,5524,830,4522,172,0,0
29183,St. Char,County,203184,68626,121650,10728,2180,0
29185,St. Clai,County,4630,936,3501,193,0,0
29186,Ste. Gen,County,8512,2542,5496,431,43,0
29187,St. Fran,County,24920,6250,17468,1010,192,0
29189,St. Loui,County,519686,286704,202434,25720,4828,0
29195,Saline,County,9274,2789,5977,508,0,0
29197,Schuyler,County,1936,354,1505,77,0,0
29199,Scotland,County,1981,365,1525,78,13,0
29201,Scott,County,17337,3575,13168,513,81,0
29203,Shannon,County,3904,776,2966,162,0,0
29205,Shelby,County,3274,606,2524,125,19,0
29207,Stoddard,County,13291,1876,11079,336,0,0
29209,Stone,County,16645,2887,13158,522,78,0
29211,Sullivan,County,2486,526,1884,76,0,0
29213,Taney,County,23673,4373,18276,866,158,0
29215,Texas,County,10956,1728,8875,353,0,0
29217,Vernon,County,8631,1707,6533,359,32,0
29219,Warren,County,15784,3915,11111,758,0,0
29221,Washingt,County,9331,1926,7048,308,49,0
29223,Wayne,County,5762,948,4658,156,0,0
29225,Webster,County,16743,3177,12840,726,0,0
29227,Worth,County,1046,195,808,43,0,0
29229,Wright,County,8119,1170,6707,242,0,0
29510,St. Loui,City,132487,104235,20832,6123,1297,0
30001,Beaverhe,County,4849,1143,3353,353,0,0
30003,Big Horn,County,4237,2094,1853,290,0,0
30005,Blaine,County,2684,1202,1268,214,0,0
30007,Broadwat,County,3133,573,2348,212,0,0
30009,Carbon,County,5991,1828,3748,415,0,0
30011,Carter,County,786,70,678,38,0,0
30013,Cascade,County,34571,12175,19632,2763,1,0
30015,Chouteau,County,2603,732,1679,192,0,0
30017,Custer,County,5185,1176,3657,352,0,0
30019,Daniels,County,962,168,730,64,0,0
30021,Dawson,County,4409,787,3320,267,35,0
30023,Deer Lod,County,4206,2058,1763,385,0,0
30025,Fallon,County,1484,154,1279,51,0,0
30027,Fergus,County,5840,1202,4269,369,0,0
30029,Flathead,County,47496,13293,30240,3037,926,0
30031,Gallatin,County,53819,24246,23802,5771,0,0
30033,Garfield,County,718,34,653,31,0,0
30035,Glacier,County,5075,3121,1620,334,0,0
30037,Golden V,County,474,71,365,38,0,0
30039,Granite,County,1777,472,1192,113,0,0
30041,Hill,County,6445,2371,3478,596,0,0
30043,Jefferso,County,6714,1998,4177,539,0,0
30045,Judith B,County,1208,235,872,101,0,0
30047,Lake,County,13181,4776,7530,875,0,0
30049,Lewis an,County,35296,14478,16895,3105,818,0
30051,Liberty,County,961,206,698,57,0,0
30053,Lincoln,County,9330,2041,6729,560,0,0
30055,McCone,County,1095,154,862,79,0,0
30057,Madison,County,4743,1180,3297,266,0,0
30059,Meagher,County,977,193,729,55,0,0
30061,Mineral,County,2012,519,1330,163,0,0
30063,Missoula,County,60722,31543,22250,5409,1520,0
30065,Musselsh,County,2441,332,1967,142,0,0
30067,Park,County,9359,3595,4980,784,0,0
30069,Petroleu,County,322,30,278,14,0,0
30071,Phillips,County,2171,318,1723,130,0,0
30073,Pondera,County,2723,738,1799,186,0,0
30075,Powder R,County,1053,127,884,42,0,0
30077,Powell,County,2794,551,2029,214,0,0
30079,Prairie,County,689,100,556,33,0,0
30081,Ravalli,County,22556,6223,14810,1523,0,0
30083,Richland,County,4871,671,3908,292,0,0
30085,Roosevel,County,3652,1560,1797,295,0,0
30087,Rosebud,County,3453,987,2253,213,0,0
30089,Sanders,County,5953,1218,4286,449,0,0
30091,Sheridan,County,1835,477,1241,117,0,0
30093,Silver B,County,16452,8619,6376,1457,0,0
30095,Stillwat,County,4873,908,3661,304,0,0
30097,Sweet Gr,County,2107,402,1595,110,0,0
30099,Teton,County,3188,808,2170,210,0,0
30101,Toole,County,2037,402,1497,138,0,0
30103,Treasure,County,443,59,351,33,0,0
30105,Valley,County,3894,886,2698,310,0,0
30107,Wheatlan,County,946,179,702,65,0,0
30109,Wibaux,County,541,55,463,23,0,0
30111,Yellowst,County,70486,22171,40920,6012,1383,0
31001,Adams,County,13513,3302,9287,705,219,0
31003,Antelope,County,3281,383,2732,124,42,0
31005,Arthur,County,273,17,244,11,1,0
31007,Banner,County,402,19,357,17,9,0
31009,Blaine,County,317,30,276,10,1,0
31011,Boone,County,2905,414,2299,154,38,0
31013,Box Butt,County,4924,965,3617,266,76,0
31015,Boyd,County,1156,128,983,36,9,0
31017,Brown,County,1597,153,1385,46,13,0
31019,Buffalo,County,21129,4763,14569,1401,396,0
31021,Burt,County,3558,930,2367,236,25,0
31023,Butler,County,3981,691,3079,156,55,0
31025,Cass,County,12933,3484,8452,771,226,0
31027,Cedar,County,4420,571,3532,255,62,0
31029,Chase,County,1898,171,1648,60,19,0
31031,Cherry,County,3118,317,2623,142,36,0
31033,Cheyenne,County,4711,711,3665,259,76,0
31035,Clay,County,3065,477,2422,131,35,0
31037,Colfax,County,3214,859,2171,144,40,0
31039,Cuming,County,4074,719,3122,183,50,0
31041,Custer,County,5652,641,4695,243,73,0
31043,Dakota,County,6279,2314,3616,279,70,0
31045,Dawes,County,3676,801,2632,243,0,0
31047,Dawson,County,8635,2136,5984,439,76,0
31049,Deuel,County,984,120,809,48,7,0
31051,Dixon,County,2782,556,2041,147,38,0
31053,Dodge,County,15529,4544,9933,786,266,0
31055,Douglas,County,240433,113798,108077,13284,5274,0
31057,Dundy,County,953,89,823,37,4,0
31059,Fillmore,County,2941,613,2130,172,26,0
31061,Franklin,County,1673,250,1347,61,15,0
31063,Frontier,County,1328,161,1110,44,13,0
31065,Furnas,County,2340,304,1921,96,19,0
31067,Gage,County,10048,2935,6380,596,137,0
31069,Garden,County,1075,153,869,41,12,0
31071,Garfield,County,980,121,821,28,10,0
31073,Gosper,County,1010,166,794,44,6,0
31075,Grant,County,405,20,367,7,11,0
31077,Greeley,County,1175,210,912,44,9,0
31079,Hall,County,22060,6282,14408,1087,283,0
31081,Hamilton,County,5004,878,3783,267,76,0
31083,Harlan,County,1832,254,1496,69,13,0
31085,Hayes,County,514,30,472,9,3,0
31087,Hitchcoc,County,1468,161,1232,68,7,0
31089,Holt,County,5118,531,4354,189,44,0
31091,Hooker,County,417,40,355,19,3,0
31093,Howard,County,2994,544,2284,130,36,0
31095,Jefferso,County,3494,837,2399,212,46,0
31097,Johnson,County,2089,563,1355,144,27,0
31099,Kearney,County,3296,550,2531,174,41,0
31101,Keith,County,4034,571,3235,189,39,0
31103,Keya Pah,County,519,40,460,17,2,0
31105,Kimball,County,1677,230,1330,96,21,0
31107,Knox,County,4115,720,3188,166,41,0
31109,Lancaste,County,136223,61898,61588,9083,3654,0
31111,Lincoln,County,16131,2913,12164,818,236,0
31113,Logan,County,453,32,400,19,2,0
31115,Loup,County,385,48,323,11,3,0
31117,McPherso,County,287,14,257,15,1,0
31119,Madison,County,14343,2711,10628,795,209,0
31121,Merrick,County,3788,602,2926,194,66,0
31123,Morrill,County,2209,284,1802,98,25,0
31125,Nance,County,1621,281,1261,62,17,0
31127,Nemaha,County,3161,785,2116,207,53,0
31129,Nuckolls,County,2205,353,1726,108,18,0
31131,Otoe,County,7457,2025,4860,433,139,0
31133,Pawnee,County,1327,279,974,65,9,0
31135,Perkins,County,1455,161,1217,59,18,0
31137,Phelps,County,4695,572,3849,208,66,0
31139,Pierce,County,3630,382,3052,146,50,0
31141,Platte,County,14433,2646,10965,581,241,0
31143,Polk,County,2582,413,2028,108,33,0
31145,Red Will,County,5175,645,4258,217,55,0
31147,Richards,County,3805,818,2769,186,32,0
31149,Rock,County,798,70,687,37,4,0
31151,Saline,County,5136,1733,3004,336,63,0
31153,Sarpy,County,80580,28033,45143,5518,1886,0
31155,Saunders,County,10860,2523,7555,612,170,0
31157,Scotts B,County,14317,3207,10076,809,225,0
31159,Seward,County,7922,1875,5454,421,172,0
31161,Sheridan,County,2608,287,2211,88,22,0
31163,Sherman,County,1573,340,1150,72,11,0
31165,Sioux,County,736,81,616,32,7,0
31167,Stanton,County,2801,417,2187,158,39,0
31169,Thayer,County,2690,499,2051,134,6,0
31171,Thomas,County,393,30,344,13,6,0
31173,Thurston,County,2088,919,1043,105,21,0
31175,Valley,County,2205,339,1780,65,21,0
31177,Washingt,County,10832,2623,7424,610,175,0
31179,Wayne,County,3776,835,2693,237,11,0
31181,Webster,County,1708,306,1330,61,11,0
31183,Wheeler,County,465,62,377,21,5,0
31185,York,County,6381,1186,4700,397,98,0
32001,Churchil,County,10938,2210,7830,567,0,331
32003,Clark,County,767156,402227,320057,27386,0,17486
32005,Douglas,County,27885,8454,17415,1162,0,854
32007,Elko,County,18559,3401,13551,1079,0,528
32009,Esmerald,County,423,65,329,18,0,11
32011,Eureka,County,854,74,723,28,0,29
32013,Humboldt,County,6433,1386,4521,358,0,168
32015,Lander,County,2413,403,1828,105,0,77
32017,Lincoln,County,2132,285,1671,92,0,84
32019,Lyon,County,23762,6146,16005,1036,0,575
32021,Mineral,County,1997,637,1179,122,0,59
32023,Nye,County,19595,5094,13324,763,0,414
32027,Pershing,County,1982,430,1403,93,0,56
32029,Storey,County,2558,752,1616,115,0,75
32031,Washoe,County,209909,97379,94758,10703,0,7069
32033,White Pi,County,3773,707,2723,205,0,138
32510,Carson C,City,25016,9610,13125,1372,0,909
33001,Belknap,County,35045,13517,19315,1762,451,0
33003,Carroll,County,29616,12987,14635,1514,480,0
33005,Cheshire,County,41895,22064,16876,2245,710,0
33007,Coos,County,15627,6563,7952,778,334,0
33009,Grafton,County,51191,28510,19010,2690,981,0
33011,Hillsbor,County,214157,99589,100013,11505,3050,0
33013,Merrimac,County,83648,40198,37674,4332,1444,0
33015,Rockingh,County,181434,79994,90447,8879,2114,0
33017,Straffor,County,69000,34894,29072,4140,894,0
33019,Sullivan,County,22683,10210,10796,1170,507,0
34001,Atlantic,County,118041,60924,52690,3677,750,0
34003,Bergen,County,422213,231211,175529,12556,2917,0
34005,Burlingt,County,221283,121725,89272,7946,2340,0
34007,Camden,County,229047,146717,72631,7244,2455,0
34009,Cape May,County,49257,18750,28446,1526,535,0
34011,Cumberla,County,54331,27771,24453,1780,327,0
34013,Essex,County,312884,240837,63176,6921,1950,0
34015,Gloucest,County,141254,66870,67544,5128,1712,0
34017,Hudson,County,220542,163917,49043,6415,1167,0
34019,Hunterdo,County,71660,28898,38712,3226,824,0
34021,Mercer,County,158058,104775,46193,5561,1529,0
34023,Middlese,County,328557,193044,122953,10105,2455,0
34025,Monmouth,County,317750,137181,166723,10473,3373,0
34027,Morris,County,253537,115249,126071,9096,3121,0
34029,Ocean,County,276725,87150,179079,8133,2363,0
34031,Passaic,County,196228,116759,72902,5141,1426,0
34033,Salem,County,29853,11904,16381,1209,359,0
34035,Somerset,County,157092,85689,65505,5898,0,0
34037,Sussex,County,75158,24212,46658,3256,1032,0
34039,Union,County,223570,147414,68114,6447,1595,0
34041,Warren,County,49683,17281,29858,2097,447,0
35001,Bernalil,County,274662,143417,94698,36547,0,0
35003,Catron,County,2049,427,1464,158,0,0
35005,Chaves,County,20271,5534,12872,1865,0,0
35006,Cibola,County,8063,3741,3195,1127,0,0
35007,Colfax,County,5332,2129,2585,618,0,0
35009,Curry,County,13370,3121,9035,1214,0,0
35011,De Baca,County,910,193,620,97,0,0
35013,Dona Ana,County,70648,37947,25374,7327,0,0
35015,Eddy,County,19667,5033,13147,1487,0,0
35017,Grant,County,12811,6276,5288,1247,0,0
35019,Guadalup,County,1827,970,595,262,0,0
35021,Harding,County,527,156,311,60,0,0
35023,Hidalgo,County,1872,784,910,178,0,0
35025,Lea,County,17712,3930,12495,1287,0,0
35027,Lincoln,County,8902,2331,5896,675,0,0
35028,Los Alam,County,10885,5562,3359,1964,0,0
35029,Luna,County,7295,3195,3478,622,0,0
35031,McKinley,County,21703,13576,5104,3023,0,0
35033,Mora,County,2441,1536,665,240,0,0
35035,Otero,County,20060,6124,11887,2049,0,0
35037,Quay,County,3572,1017,2212,343,0,0
35039,Rio Arri,County,14878,9592,3599,1687,0,0
35041,Roosevel,County,5950,1454,3884,612,0,0
35043,Sandoval,County,61690,27707,25905,8078,0,0
35045,San Juan,County,46110,12865,27946,5299,0,0
35047,San Migu,County,10751,7285,2313,1153,0,0
35049,Santa Fe,County,71434,50793,14332,6309,0,0
35051,Sierra,County,5181,1612,3010,559,0,0
35053,Socorro,County,6868,3313,2616,939,0,0
35055,Taos,County,15260,10668,2727,1865,0,0
35057,Torrance,County,6324,1785,3714,825,0,0
35059,Union,County,1702,320,1216,166,0,0
35061,Valencia,County,27592,10841,13215,3536,0,0
36001,Albany,County,139818,83071,47808,7584,1355,0
36003,Allegany,County,18692,4882,12525,1109,176,0
36005,Bronx,County,399522,353646,37797,6807,1272,0
36007,Broome,County,86072,39212,40943,5050,867,0
36009,Cattarau,County,31161,9497,19692,1765,207,0
36011,Cayuga,County,33172,13522,17384,1953,313,0
36013,Chautauq,County,54234,19091,31594,3064,485,0
36015,Chemung,County,36119,13757,20097,2002,263,0
36017,Chenango,County,20160,6775,11921,1293,171,0
36019,Clinton,County,32105,15059,14449,1993,604,0
36021,Columbia,County,30902,15284,13756,1618,244,0
36023,Cortland,County,20244,8771,9900,1391,182,0
36025,Delaware,County,19792,6627,11942,1080,143,0
36027,Dutchess,County,131018,62285,61821,5893,1019,0
36029,Erie,County,423625,215456,188303,19819,47,0
36031,Essex,County,17218,7762,7958,1196,302,0
36033,Franklin,County,16952,7297,8221,1122,312,0
36035,Fulton,County,21214,6496,13462,1110,146,0
36037,Genesee,County,26432,7650,16915,1690,177,0
36039,Greene,County,22050,7405,13073,1174,398,0
36041,Hamilton,County,3225,949,2064,163,49,0
36043,Herkimer,County,26255,8083,16699,1472,1,0
36045,Jefferso,County,38236,13809,21763,2367,297,0
36047,Kings,County,805605,640553,141044,19457,4551,0
36049,Lewis,County,11325,3146,7400,668,111,0
36051,Livingst,County,30031,10697,17290,1844,200,0
36053,Madison,County,30064,11667,15936,2196,265,0
36055,Monroe,County,347790,188592,136582,19670,2946,0
36057,Montgome,County,19054,6595,11301,1011,147,0
36059,Nassau,County,647122,332154,292025,18754,4189,0
36061,New York,County,668940,579013,64930,19900,5097,0
36063,Niagara,County,92402,35559,51961,4281,601,0
36065,Oneida,County,91009,33743,51437,5176,653,0
36067,Onondaga,County,208440,112337,83649,12431,23,0
36069,Ontario,County,52527,22233,26029,3551,714,0
36071,Orange,County,152021,68278,76645,6197,901,0
36073,Orleans,County,16380,4470,10936,894,80,0
36075,Oswego,County,48180,17095,27688,3000,397,0
36077,Otsego,County,25668,10451,13308,1656,253,0
36079,Putnam,County,48563,19366,27024,1818,355,0
36081,Queens,County,686393,517220,149341,16922,2910,0
36083,Renssela,County,71562,32717,33726,4449,670,0
36085,Richmond,County,180960,74143,101437,4494,886,0
36087,Rockland,County,135087,69342,60911,3825,1009,0
36089,St. Lawr,County,39158,16488,19942,2331,397,0
36091,Saratoga,County,114094,50913,54575,7330,1276,0
36093,Schenect,County,67280,33747,28953,3910,670,0
36095,Schohari,County,14050,4240,8831,857,122,0
36097,Schuyler,County,8772,3091,5050,549,82,0
36099,Seneca,County,13980,5697,7236,938,109,0
36101,Steuben,County,42002,12526,26831,2354,291,0
36103,Suffolk,County,681254,303951,350570,22630,4103,0
36105,Sullivan,County,29955,12568,15931,1262,194,0
36107,Tioga,County,22299,7526,13260,1321,192,0
36109,Tompkins,County,42678,28890,10371,2932,485,0
36111,Ulster,County,85290,44597,35239,4686,768,0
36113,Warren,County,31408,13091,15751,2199,367,0
36115,Washingt,County,24528,9098,13610,1584,236,0
36117,Wayne,County,39687,13473,23380,2623,211,0
36119,Westches,County,420655,272926,131238,13002,3489,0
36121,Wyoming,County,17298,3904,12442,888,64,0
36123,Yates,County,10066,3659,5660,673,74,0
37001,Alamance,County,71157,29833,38815,2011,498,0
37003,Alexande,County,18271,3767,13893,460,151,0
37005,Alleghan,County,5315,1306,3814,129,66,0
37007,Anson,County,10545,5859,4506,132,48,0
37009,Ashe,County,13424,3500,9412,332,180,0
37011,Avery,County,8249,1689,6298,189,73,0
37013,Beaufort,County,23938,8764,14543,451,180,0
37015,Bertie,County,9347,5778,3456,73,40,0
37017,Bladen,County,15897,7058,8550,223,66,0
37019,Brunswic,County,68351,23282,42720,1813,536,0
37021,Buncombe,County,138947,75452,55716,5820,1959,0
37023,Burke,County,38920,11251,26238,1107,324,0
37025,Cabarrus,County,93289,35521,53819,2976,973,0
37027,Caldwell,County,36320,8425,26621,972,302,0
37029,Camden,County,5006,1274,3546,157,29,0
37031,Carteret,County,37781,9939,26569,995,278,0
37033,Caswell,County,11070,4792,6026,223,29,0
37035,Catawba,County,72351,21216,48324,2126,685,0
37037,Chatham,County,39849,21065,17105,1267,412,0
37039,Cherokee,County,14181,2860,10844,379,98,0
37041,Chowan,County,7228,2992,4014,173,49,0
37043,Clay,County,6010,1367,4437,152,54,0
37045,Clevelan,County,44673,14964,28479,925,305,0
37047,Columbus,County,23732,9063,14272,306,91,0
37049,Craven,County,47001,17630,27731,1260,380,0
37051,Cumberla,County,127506,71605,51265,3552,1084,0
37053,Currituc,County,12669,2913,9163,509,84,0
37055,Dare,County,19609,7222,11460,726,201,0
37057,Davidson,County,74856,18109,54317,1946,484,0
37059,Davie,County,21756,5270,15602,678,206,0
37061,Duplin,County,20856,8283,12217,271,85,0
37063,Durham,County,156134,121250,28350,4534,2000,0
37065,Edgecomb,County,24886,16224,8261,295,106,0
