fips,name,type,totalvote2012,democrat2012,republican2012,others2012,write_ins2012,none_of_these_candidates2012
22019,Calcasie,Parish,81726,28359,51850,1465,52,0
22021,Caldwell,Parish,4716,1016,3640,58,2,0
22023,Cameron,Parish,3744,408,3260,74,2,0
22025,Catahoul,Parish,4193,1408,2744,39,2,0
22027,Claiborn,Parish,6732,3014,3649,63,6,0
22029,Concordi,Parish,9380,3833,5450,91,6,0
22031,De Soto,Parish,13051,5553,7353,134,11,0
22033,East Bat,Parish,198171,102656,92292,3101,122,0
22035,East Car,Parish,4008,2478,1508,19,3,0
22037,East Fel,Parish,10209,4648,5397,154,10,0
22039,Evangeli,Parish,15770,5330,10181,237,22,0
22041,Franklin,Parish,9336,2921,6294,117,4,0
22043,Grant,Parish,8667,1422,7082,153,10,0
22045,Iberia,Parish,33397,12132,20892,346,27,0
22047,Ibervill,Parish,17014,9548,7271,181,14,0
22049,Jackson,Parish,7529,2305,5132,89,3,0
22051,Jefferso,Parish,176343,70384,102536,3313,110,0
22053,Jefferso,Parish,13734,3484,10014,223,13,0
22055,Lafayett,Parish,98642,31768,64992,1822,60,0
22057,Lafourch,Parish,39075,9623,28592,824,36,0
22059,La Salle,Parish,6572,764,5726,75,7,0
22061,Lincoln,Parish,18993,7956,10739,289,9,0
22063,Livingst,Parish,54062,7451,45513,1054,44,0
22065,Madison,Parish,5187,3154,2000,29,4,0
22067,Morehous,Parish,12614,5888,6591,124,11,0
22069,Natchito,Parish,17258,7942,9077,232,7,0
22071,Orleans,Parish,157813,126722,28003,2972,116,0
22073,Ouachita,Parish,68474,26645,40948,854,27,0
22075,Plaquemi,Parish,10239,3599,6471,161,8,0
22077,Pointe C,Parish,12147,5436,6548,155,8,0
22079,Rapides,Parish,58019,20045,37193,733,48,0
22081,Red Rive,Parish,4807,2253,2483,66,5,0
22083,Richland,Parish,9329,3387,5846,90,6,0
22085,Sabine,Parish,10053,2194,7738,115,6,0
22087,St. Bern,Parish,13955,5059,8501,370,25,0
22089,St. Char,Parish,25333,8896,15937,482,18,0
22091,St. Hele,Parish,6394,3780,2529,81,4,0
22093,St. Jame,Parish,12395,7059,5209,118,9,0
22095,St. John,Parish,21123,13179,7620,303,21,0
22097,St. Land,Parish,41647,19668,21475,474,30,0
22099,St. Mart,Parish,25433,9422,15653,341,17,0
22101,St. Mary,Parish,23640,9450,13885,291,14,0
22103,St. Tamm,Parish,112902,25728,84723,2381,70,0
22105,Tangipah,Parish,50099,17722,31590,750,37,0
22107,Tensas,Parish,2812,1564,1230,13,5,0
22109,Terrebon,Parish,42341,12074,29503,737,27,0
22111,Union,Parish,10766,3075,7561,125,5,0
22113,Vermilio,Parish,24987,5720,18910,337,20,0
22115,Vernon,Parish,15610,3173,12150,276,11,0
22117,Washingt,Parish,18581,6466,11798,300,17,0
22119,Webster,Parish,18416,6802,11400,199,15,0
22121,West Bat,Parish,12774,5692,6922,150,10,0
22123,West Car,Parish,4548,853,3628,60,7,0
22125,West Fel,Parish,5777,2441,3257,72,7,0
22127,Winn,Parish,6534,1919,4541,71,3,0
23001,Androsco,County,52862,28989,22232,1640,1,0
23003,Aroostoo,County,33860,17777,15196,886,1,0
23005,Cumberla,County,163786,101950,57821,4004,11,0
23007,Franklin,County,16282,9367,6369,546,0,0
23009,Hancock,County,30799,17569,12324,899,7,0
23011,Kennebec,County,63497,35068,26519,1908,2,0
23013,Knox,County,22067,13223,8248,590,6,0
23015,Lincoln,County,20757,11315,8899,534,9,0
23017,Oxford,County,29420,16330,11996,1093,1,0
23019,Penobsco,County,77306,38811,36547,1939,9,0
23021,Piscataq,County,8955,4149,4530,275,1,0
23023,Sagadaho,County,20794,11821,8429,544,0,0
23025,Somerset,County,24787,12216,11800,768,3,0
23027,Waldo,County,21061,11296,9058,704,3,0
23029,Washingt,County,15836,7803,7550,480,3,0
23031,York,County,108057,61551,43900,2603,3,0
23099,Overseas,Overse,,,,,,
24001,Allegany,County,29850,9805,19230,813,2,0
24003,Anne Aru,County,260155,126635,126832,6666,22,0
24005,Baltimor,County,384782,220322,154908,9527,25,0
24009,Calvert,County,45518,20529,23952,1029,8,0
24011,Caroline,County,13357,4970,8098,289,0,0
24013,Carroll,County,87536,27939,56761,2835,1,0
24015,Cecil,County,42480,16557,24806,1112,5,0
24017,Charles,County,75222,48774,25178,1270,0,0
24019,Dorchest,County,15444,7257,7976,211,0,0
24021,Frederic,County,117115,55146,58798,3162,9,0
24023,Garrett,County,13157,3124,9743,290,0,0
24025,Harford,County,125954,49729,72911,3311,3,0
24027,Howard,County,153108,91393,57758,3949,8,0
24029,Kent,County,9904,4842,4870,189,3,0
24031,Montgome,County,455992,323400,123353,9169,70,0
24033,Prince G,County,387744,347938,35734,4065,7,0
24035,Queen An,County,24888,8556,15823,508,1,0
24037,St. Mary,County,47824,19711,26797,1313,3,0
24039,Somerset,County,10399,5240,5042,115,2,0
24041,Talbot,County,20459,8808,11339,310,2,0
24043,Washingt,County,62755,25042,36074,1636,3,0
24045,Wicomico,County,42259,19635,21764,857,3,0
24047,Worceste,County,27420,11014,15951,455,0,0
24510,Baltimor,City,254005,221478,28171,4329,27,0
25001,Barnstab,County,133115,70822,60446,1847,0,0
25003,Berkshir,County,64486,48843,14252,1391,0,0
25005,Bristol,County,241509,143433,93898,4178,0,0
25007,Dukes,County,10968,7978,2792,198,0,0
25009,Essex,County,366357,210302,150480,5575,0,0
25011,Franklin,County,37758,27072,9344,1342,0,0
25013,Hampden,County,200399,123619,73392,3388,0,0
25015,Hampshir,County,81621,57359,21480,2782,0,0
25017,Middlese,County,754170,471804,267321,15045,0,0
25019,Nantucke,County,6120,3830,2187,103,0,0
25021,Norfolk,County,356523,202714,148393,5416,0,0
25023,Plymouth,County,256531,131845,121086,3600,0,0
25025,Suffolk,County,289098,223896,59999,5203,0,0
25027,Worceste,County,369112,198244,163390,7478,0,0
26001,Alcona,County,6104,2472,3571,52,9,0
26003,Alger,County,4618,2212,2330,71,5,0
26005,Allegan,County,52619,20806,31123,623,67,0
26007,Alpena,County,14014,6549,7298,147,20,0
26009,Antrim,County,13195,5107,7917,155,16,0
26011,Arenac,County,7841,3669,4057,99,16,0
26013,Baraga,County,3490,1574,1866,43,7,0
26015,Barry,County,28512,11491,16655,335,31,0
26017,Bay,County,53381,27877,24911,540,53,0
26019,Benzie,County,9901,4685,5075,133,8,0
26021,Berrien,County,72497,33465,38209,741,82,0
26023,Branch,County,17147,6913,10035,176,23,0
26025,Calhoun,County,58327,29267,28333,679,48,0
26027,Cass,County,22490,9591,12659,215,25,0
26029,Charlevo,County,14090,5939,8000,130,21,0
26031,Cheboyga,County,13311,5831,7286,170,24,0
26033,Chippewa,County,15564,7100,8278,166,20,0
26035,Clare,County,13504,6338,6988,159,19,0
26037,Clinton,County,39235,18191,20650,354,40,0
26039,Crawford,County,6814,2994,3744,67,9,0
26041,Delta,County,18050,8330,9534,167,19,0
26043,Dickinso,County,12810,4952,7688,151,19,0
26045,Eaton,County,54788,27913,26197,626,52,0
26047,Emmet,County,17709,7225,10253,209,22,0
26049,Genesee,County,202933,128978,71808,1917,230,0
26051,Gladwin,County,12583,5760,6661,150,12,0
26053,Gogebic,County,7576,4058,3444,65,9,0
26055,Grand Tr,County,47999,20875,26534,543,47,0
26057,Gratiot,County,16035,7610,8241,164,20,0
26059,Hillsdal,County,19100,7106,11727,237,30,0
26061,Houghton,County,15282,6801,8196,260,25,0
26063,Huron,County,15484,6518,8806,143,17,0
26065,Ingham,County,127910,80847,45306,1597,160,0
26067,Ionia,County,25761,11018,14315,381,47,0
26069,Iosco,County,13344,6242,6909,171,22,0
26071,Iron,County,5988,2687,3224,63,14,0
26073,Isabella,County,24119,13038,10800,255,26,0
26075,Jackson,County,69446,32301,36298,779,68,0
26077,Kalamazo,County,123178,69051,52662,1326,139,0
26079,Kalkaska,County,8299,3272,4901,107,19,0
26081,Kent,County,292985,133408,155925,3321,331,0
26083,Keweenaw,County,1392,582,774,36,0,0
26085,Lake,County,5287,2752,2487,44,4,0
26087,Lapeer,County,43115,18796,23734,505,80,0
26089,Leelanau,County,14176,6576,7483,102,15,0
26091,Lenawee,County,44724,21776,22351,546,51,0
26093,Livingst,County,98337,37216,60083,948,90,0
26095,Luce,County,2596,991,1580,22,3,0
26097,Mackinac,County,6099,2652,3397,41,9,0
26099,Macomb,County,404086,208016,191913,3754,403,0
26101,Manistee,County,12402,6473,5737,177,15,0
26103,Marquett,County,32194,18115,13606,436,37,0
26105,Mason,County,14604,6856,7580,153,15,0
26107,Mecosta,County,16913,7515,9176,202,20,0
26109,Menomine,County,10923,5242,5564,105,12,0
26111,Midland,County,41754,17450,23919,344,41,0
26113,Missauke,County,7027,2274,4665,79,9,0
26115,Monroe,County,72853,36310,35593,865,85,0
26117,Montcalm,County,25431,11430,13621,334,46,0
26119,Montmore,County,5051,2049,2928,62,12,0
26121,Muskegon,County,76163,44436,30884,748,95,0
26123,Newaygo,County,21478,8728,12457,270,23,0
26125,Oakland,County,651607,349002,296514,5525,566,0
26127,Oceana,County,11450,5063,6239,128,20,0
26129,Ogemaw,County,10361,4791,5437,113,20,0
26131,Ontonago,County,3539,1586,1906,43,4,0
26133,Osceola,County,10278,3981,6141,135,21,0
26135,Oscoda,County,4042,1657,2308,67,10,0
26137,Otsego,County,11855,4681,7011,149,14,0
26139,Ottawa,County,132312,42737,88166,1284,125,0
26141,Presque,County,7080,3192,3794,80,14,0
26143,Roscommo,County,13032,6198,6701,118,15,0
26145,Saginaw,County,98062,54381,42720,843,118,0
26147,St. Clai,County,74181,33983,39271,810,117,0
26149,St. Jose,County,23341,10112,12978,226,25,0
26151,Sanilac,County,18369,7212,10963,168,26,0
26153,Schoolcr,County,4048,1865,2142,35,6,0
26155,Shiawass,County,33679,17197,15962,466,54,0
26157,Tuscola,County,26003,11425,14240,305,33,0
26159,Van Bure,County,32837,16290,16141,372,34,0
26161,Washtena,County,179592,120890,56412,2014,276,0
26163,Wayne,County,815825,595846,213814,5473,692,0
26165,Wexford,County,14853,6184,8450,198,21,0
27001,Aitkin,County,9142,4412,4533,166,9,22
27003,Anoka,County,186465,88614,93430,4092,122,207
27005,Becker,County,16382,6829,9204,308,15,26
27007,Beltrami,County,22051,11818,9637,550,14,32
27009,Benton,County,19619,8173,10849,557,12,28
27011,Big Ston,County,2789,1345,1385,50,2,7
27013,Blue Ear,County,34274,18164,14916,1125,23,46
27015,Brown,County,13929,5630,7938,329,8,24
27017,Carlton,County,18436,11389,6586,417,15,29
27019,Carver,County,52899,20745,31155,939,25,35
27021,Cass,County,16141,6858,8957,282,12,32
27023,Chippewa,County,6201,3083,2967,135,2,14
27025,Chisago,County,29441,12524,16227,629,21,40
27027,Clay,County,28886,15208,12920,700,30,28
27029,Clearwat,County,4197,1753,2359,75,4,6
27031,Cook,County,3322,1993,1221,104,2,2
27033,Cottonwo,County,5862,2433,3316,104,2,7
27035,Crow Win,County,34920,14760,19415,678,22,45
27037,Dakota,County,230821,116255,109516,4739,125,186
27039,Dodge,County,10327,4487,5522,297,10,11
27041,Douglas,County,20953,8653,11884,374,14,28
27043,Faribaul,County,7713,3407,4104,184,5,13
27045,Fillmore,County,10892,5713,4913,238,10,18
27047,Freeborn,County,16706,9326,6969,370,8,33
27049,Goodhue,County,25801,12212,12986,562,12,29
27051,Grant,County,3487,1647,1748,79,2,11
27053,Hennepin,County,680065,423982,240073,15152,470,388
27055,Houston,County,10446,5281,4951,192,6,16
27057,Hubbard,County,11520,4676,6622,199,9,14
27059,Isanti,County,20217,8024,11675,458,21,39
27061,Itasca,County,23919,12852,10501,486,19,61
27063,Jackson,County,5430,2268,3044,111,0,7
27065,Kanabec,County,8150,3593,4328,203,4,22
27067,Kandiyoh,County,21465,9805,11240,381,14,25
27069,Kittson,County,2420,1241,1095,73,0,11
27071,Koochich,County,6458,3451,2841,143,6,17
27073,Lac Qui,County,3984,1974,1938,68,3,1
27075,Lake,County,6820,4043,2610,149,3,15
27077,Lake of,County,2234,859,1306,60,1,8
27079,Le Sueur,County,14795,6753,7715,291,9,27
27081,Lincoln,County,3120,1429,1595,83,6,7
27083,Lyon,County,12388,5465,6594,293,9,27
27085,McLeod,County,18553,6968,11069,477,10,29
27087,Mahnomen,County,2182,1276,871,30,1,4
27089,Marshall,County,4698,1998,2569,106,8,17
27091,Martin,County,10968,4054,6657,222,11,24
27093,Meeker,County,12214,4969,6913,301,10,21
27095,Mille La,County,13091,5829,6951,272,13,26
27097,Morrison,County,16714,6153,10159,362,11,29
27099,Mower,County,18539,11129,6938,421,11,40
27101,Murray,County,4767,2160,2504,84,3,16
27103,Nicollet,County,18357,9652,8214,454,15,22
27105,Nobles,County,8520,3793,4581,129,3,14
27107,Norman,County,3207,1730,1384,80,2,11
27109,Olmsted,County,78316,39338,36832,2014,53,79
27111,Otter Ta,County,31670,12165,18860,588,25,32
27113,Penningt,County,6517,3024,3305,175,0,13
27115,Pine,County,13965,6750,6845,330,7,33
27117,Pipeston,County,4646,1725,2826,90,0,5
27119,Polk,County,14693,6773,7615,276,14,15
27121,Pope,County,6246,2981,3142,113,2,8
27123,Ramsey,County,278822,184938,86800,6626,235,223
27125,Red Lake,County,1975,928,978,59,3,7
27127,Redwood,County,7790,3008,4570,191,7,14
27129,Renville,County,7710,3394,4149,147,5,15
27131,Rice,County,32267,17054,14384,771,23,35
27133,Rock,County,4846,1946,2810,81,4,5
27135,Roseau,County,7352,2772,4409,153,6,12
27137,St. Loui,County,115594,73378,39131,2811,84,190
27139,Scott,County,71647,29712,40323,1504,47,61
27141,Sherburn,County,46509,17597,27848,975,26,63
27143,Sibley,County,7815,2916,4693,191,4,11
27145,Stearns,County,78477,33551,43015,1781,48,82
27147,Steele,County,19124,8706,9903,470,15,30
27149,Stevens,County,5652,2742,2766,131,5,8
27151,Swift,County,5119,2751,2248,109,2,9
27153,Todd,County,11803,4819,6719,240,10,15
27155,Traverse,County,1847,943,861,38,3,2
27157,Wabasha,County,11763,5415,6049,271,10,18
27159,Wadena,County,6791,2492,4143,143,1,12
27161,Waseca,County,9747,4370,5116,238,10,13
27163,Washingt,County,142133,70203,69137,2623,65,105
27165,Watonwan,County,5144,2494,2517,116,5,12
27167,Wilkin,County,3222,1258,1884,75,0,5
27169,Winona,County,27232,14980,11480,723,23,26
27171,Wright,County,67816,25741,40466,1480,43,86
27173,Yellow M,County,5414,2465,2806,128,7,8
28001,Adams,County,15447,9061,6293,93,0,0
28003,Alcorn,County,14830,3511,11111,208,0,0
28005,Amite,County,7706,3242,4414,50,0,0
28007,Attala,County,9092,3927,5126,39,0,0
28009,Benton,County,4116,2051,2041,24,0,0
28011,Bolivar,County,15428,10582,4701,145,0,0
28013,Calhoun,County,7068,2586,4412,70,0,0
28015,Carroll,County,5992,2007,3960,25,0,0
28017,Chickasa,County,8503,4378,3994,131,0,0
28019,Choctaw,County,4273,1428,2812,33,0,0
28021,Claiborn,County,5484,4838,625,21,0,0
28023,Clarke,County,8253,3111,5049,93,0,0
28025,Clay,County,11072,6712,4291,69,0,0
28027,Coahoma,County,10549,7792,2712,45,0,0
28029,Copiah,County,14123,7749,6282,92,0,0
28031,Covingto,County,9348,3878,5405,65,0,0
28033,DeSoto,County,65794,21575,43559,660,0,0
28035,Forrest,County,30236,13272,16574,390,0,0
28037,Franklin,County,4493,1726,2735,32,0,0
28039,George,County,9856,1359,8376,121,0,0
28041,Greene,County,5922,1325,4531,66,0,0
28043,Grenada,County,11335,5288,5986,61,0,0
28045,Hancock,County,17167,3917,12964,286,0,0
28047,Harrison,County,63328,23119,39470,739,0,0
28049,Hinds,County,106491,76112,29664,715,0,0
28051,Holmes,County,9288,7812,1435,41,0,0
28053,Humphrey,County,5212,3903,1293,16,0,0
28055,Issaquen,County,787,479,302,6,0,0
28057,Itawamba,County,9318,1706,7393,219,0,0
28059,Jackson,County,53655,17299,35747,609,0,0
28061,Jasper,County,9340,5097,4193,50,0,0
28063,Jefferso,County,4433,3951,468,14,0,0
28065,Jefferso,County,6864,4267,2507,90,0,0
28067,Jones,County,30159,9211,20687,261,0,0
28069,Kemper,County,5052,3239,1789,24,0,0
28071,Lafayett,County,19505,8091,11075,339,0,0
28073,Lamar,County,24889,5494,19101,294,0,0
28075,Lauderda,County,32777,13814,18700,263,0,0
28077,Lawrence,County,6698,2468,4192,38,0,0
28079,Leake,County,8983,4079,4863,41,0,0
28081,Lee,County,35306,12563,22415,328,0,0
28083,Leflore,County,12773,9119,3587,67,0,0
28085,Lincoln,County,16414,5471,10839,104,0,0
28087,Lowndes,County,27158,13388,13518,252,0,0
28089,Madison,County,49571,20722,28507,342,0,0
28091,Marion,County,12729,4393,8237,99,0,0
28093,Marshall,County,16240,9650,6473,117,0,0
28095,Monroe,County,16918,7056,9723,139,0,0
28097,Montgome,County,5645,2675,2947,23,0,0
28099,Neshoba,County,11015,3089,7837,89,0,0
28101,Newton,County,9777,3319,6394,64,0,0
28103,Noxubee,County,6264,4920,1325,19,0,0
28105,Oktibbeh,County,18117,9095,8761,261,0,0
28107,Panola,County,16826,9079,7629,118,0,0
28109,Pearl Ri,County,22224,4366,17549,309,0,0
28111,Perry,County,5722,1527,4137,58,0,0
28113,Pike,County,17974,9650,8181,143,0,0
28115,Pontotoc,County,12411,2804,9448,159,0,0
28117,Prentiss,County,10033,2817,7075,141,0,0
28119,Quitman,County,3979,2837,1116,26,0,0
28121,Rankin,County,64145,14988,48444,713,0,0
28123,Scott,County,11202,5031,6089,82,0,0
28125,Sharkey,County,2532,1782,737,13,0,0
28127,Simpson,County,12249,4723,7424,102,0,0
28129,Smith,County,8099,1979,6049,71,0,0
28131,Stone,County,7532,2003,5420,109,0,0
28133,Sunflowe,County,11228,8199,2929,100,0,0
28135,Tallahat,County,6503,3959,2499,45,0,0
28137,Tate,County,12406,4933,7332,141,0,0
28139,Tippah,County,9164,2317,6717,130,0,0
28141,Tishomin,County,7936,1643,6133,160,0,0
28143,Tunica,County,4382,3475,883,24,0,0
28145,Union,County,11365,2742,8498,125,0,0
28147,Walthall,County,7551,3422,4051,78,0,0
28149,Warren,County,21391,10786,10457,148,0,0
28151,Washingt,County,19715,13981,5651,83,0,0
28153,Wayne,County,10332,4148,6111,73,0,0
28155,Webster,County,5234,1190,3992,52,0,0
28157,Wilkinso,County,4853,3412,1415,26,0,0
28159,Winston,County,9829,4607,5168,54,0,0
28161,Yalobush,County,6354,3030,3276,48,0,0
28163,Yazoo,County,11620,6603,4941,76,0,0
29001,Adair,County,10126,4219,5651,256,0,0
29003,Andrew,County,8306,2649,5457,200,0,0
29005,Atchison,County,2709,756,1902,51,0,0
29007,Audrain,County,9952,3539,6186,227,0,0
29009,Barry,County,13806,3667,9832,307,0,0
29011,Barton,County,5746,1230,4418,98,0,0
29013,Bates,County,7771,2557,5020,194,0,0
29015,Benton,County,9157,2925,6069,163,0,0
29017,Bollinge,County,5456,1213,4095,148,0,0
29019,Boone,County,79422,39847,37404,2171,0,0
29021,Buchanan,County,35106,15594,18660,852,0,0
29023,Butler,County,16889,4363,12248,278,0,0
29025,Caldwell,County,4167,1312,2721,134,0,0
29027,Callaway,County,18232,6071,11745,416,0,0
29029,Camden,County,21945,6458,15092,395,0,0
29031,Cape Gir,County,35716,9728,25370,618,0,0
29033,Carroll,County,4304,1154,3072,78,0,0
29035,Carter,County,2799,754,1978,67,0,0
29037,Cass,County,48913,17044,30912,957,0,0
29039,Cedar,County,6045,1537,4376,132,0,0
29041,Chariton,County,3821,1339,2402,80,0,0
29043,Christia,County,37964,9813,27473,678,0,0
29045,Clark,County,3225,1398,1730,97,0,0
29047,Clay,County,105589,47310,56191,2088,0,0
29049,Clinton,County,9861,3688,5931,242,0,0
29051,Cole,County,37062,12005,24490,567,0,0
29053,Cooper,County,7511,2474,4887,150,0,0
29055,Crawford,County,9579,2951,6434,194,0,0
29057,Dade,County,3896,939,2895,62,0,0
29059,Dallas,County,7279,2122,4992,165,0,0
29061,Daviess,County,3521,1125,2290,106,0,0
29063,DeKalb,County,4350,1194,3056,100,0,0
29065,Dent,County,6643,1585,4883,175,0,0
29067,Douglas,County,6557,1710,4649,198,0,0
29069,Dunklin,County,10651,3636,6850,165,0,0
29071,Franklin,County,46755,16347,29396,1012,0,0
29073,Gasconad,County,7134,2099,4895,140,0,0
29075,Gentry,County,2999,937,1988,74,0,0
29077,Greene,County,125848,46219,76900,2729,0,0
29079,Grundy,County,4374,1212,3030,132,0,0
29081,Harrison,County,3695,984,2624,87,0,0
29083,Henry,County,10123,3606,6229,288,0,0
29085,Hickory,County,4680,1733,2835,112,0,0
29087,Holt,County,2310,551,1725,34,0,0
29089,Howard,County,4867,1723,3017,127,0,0
29091,Howell,County,16346,4395,11544,407,0,0
29093,Iron,County,4031,1669,2252,110,0,0
29095,Jackson,County,311577,183953,122708,4916,0,0
29097,Jasper,County,45218,12809,31349,1060,0,0
29099,Jefferso,County,97611,41564,53978,2069,0,0
29101,Johnson,County,21021,7667,12763,591,0,0
29103,Knox,County,1957,698,1205,54,0,0
29105,Laclede,County,15362,4093,10934,335,0,0
29107,Lafayett,County,15795,5655,9803,337,0,0
29109,Lawrence,County,15755,4017,11421,317,0,0
29111,Lewis,County,4279,1508,2677,94,0,0
29113,Lincoln,County,22652,7734,14332,586,0,0
29115,Linn,County,5550,2041,3344,165,0,0
29117,Livingst,County,6054,1906,4006,142,0,0
29119,McDonald,County,7817,1920,5694,203,0,0
29121,Macon,County,7160,2309,4701,150,0,0
29123,Madison,County,4930,1588,3227,115,0,0
29125,Maries,County,4538,1299,3165,74,0,0
29127,Marion,County,12158,4031,7923,204,0,0
29129,Mercer,County,1655,353,1255,47,0,0
29131,Miller,County,11019,2651,8099,269,0,0
29133,Mississi,County,4920,1858,2997,65,0,0
29135,Moniteau,County,6443,1608,4704,131,0,0
29137,Monroe,County,4057,1398,2564,95,0,0
29139,Montgome,County,5327,1740,3490,97,0,0
29141,Morgan,County,8688,2773,5733,182,0,0
29143,New Madr,County,7250,2814,4284,152,0,0
29145,Newton,County,25083,6425,18181,477,0,0
29147,Nodaway,County,8976,3172,5593,211,0,0
29149,Oregon,County,4421,1419,2886,116,0,0
29151,Osage,County,6919,1473,5329,117,0,0
29153,Ozark,County,4453,1261,3080,112,0,0
29155,Pemiscot,County,6335,2671,3598,66,0,0
29157,Perry,County,7987,2184,5669,134,0,0
29159,Pettis,County,17175,5904,10842,429,0,0
29161,Phelps,County,18190,5798,11895,497,0,0
29163,Pike,County,7321,2582,4577,162,0,0
29165,Platte,County,45552,19175,25618,759,0,0
29167,Polk,County,13119,3580,9252,287,0,0
29169,Pulaski,County,13571,4199,9092,280,0,0
29171,Putnam,County,2309,587,1673,49,0,0
29173,Ralls,County,5036,1736,3231,69,0,0
29175,Randolph,County,9944,3031,6667,246,0,0
29177,Ray,County,10367,4275,5815,277,0,0
29179,Reynolds,County,3202,1157,1931,114,0,0
29181,Ripley,County,5263,1396,3743,124,0,0
29183,St. Char,County,185690,71838,110784,3068,0,0
29185,St. Clai,County,4626,1460,3019,147,0,0
29186,Ste. Gen,County,8070,3813,4055,202,0,0
29187,St. Fran,County,22582,8829,13248,505,0,0
29189,St. Loui,County,528676,297097,224742,6837,0,0
29195,Saline,County,9108,3790,5104,214,0,0
29197,Schuyler,County,1939,697,1174,68,0,0
29199,Scotland,County,1936,643,1246,47,0,0
29201,Scott,County,16999,5122,11623,254,0,0
29203,Shannon,County,3692,1302,2262,128,0,0
29205,Shelby,County,3232,966,2188,78,0,0
29207,Stoddard,County,12866,3153,9496,217,0,0
29209,Stone,County,15984,3923,11787,274,0,0
29211,Sullivan,County,2595,908,1610,77,0,0
29213,Taney,County,21659,5479,15746,434,0,0
29215,Texas,County,10764,2871,7618,275,0,0
29217,Vernon,County,8521,2580,5758,183,0,0
29219,Warren,County,14676,5219,9150,307,0,0
29221,Washingt,County,8695,3417,5071,207,0,0
29223,Wayne,County,5720,1813,3790,117,0,0
29225,Webster,County,15429,4409,10708,312,0,0
29227,Worth,County,1048,341,664,43,0,0
29229,Wright,County,7955,1953,5830,172,0,0
29510,St. Loui,City,143607,118780,22943,1884,0,0
30001,Beaverhe,County,4812,1371,3289,152,0,0
30003,Big Horn,County,4626,2882,1667,77,0,0
30005,Blaine,County,2859,1616,1178,65,0,0
30007,Broadwat,County,3011,764,2152,95,0,0
30009,Carbon,County,5847,2146,3533,168,0,0
30011,Carter,County,796,96,678,22,0,0
30013,Cascade,County,34576,15232,18345,997,2,0
30015,Chouteau,County,2821,978,1758,85,0,0
30017,Custer,County,5365,1833,3373,159,0,0
30019,Daniels,County,1007,237,740,30,0,0
30021,Dawson,County,4423,1219,3029,175,0,0
30023,Deer Lod,County,4460,2860,1448,152,0,0
30025,Fallon,County,1406,237,1128,41,0,0
30027,Fergus,County,6071,1640,4257,174,0,0
30029,Flathead,County,43476,13892,28309,1275,0,0
30031,Gallatin,County,47908,21961,24358,1573,16,0
30033,Garfield,County,701,66,622,13,0,0
30035,Glacier,County,4452,2924,1415,113,0,0
30037,Golden V,County,479,110,351,18,0,0
30039,Granite,County,1705,533,1107,65,0,0
30041,Hill,County,6825,3403,3164,253,5,0
30043,Jefferso,County,6521,2272,4055,194,0,0
30045,Judith B,County,1215,337,854,24,0,0
30047,Lake,County,13304,5805,7135,364,0,0
30049,Lewis an,County,33318,15620,16803,895,0,0
30051,Liberty,County,998,257,702,39,0,0
30053,Lincoln,County,8890,2552,6057,281,0,0
30055,McCone,County,993,223,745,25,0,0
30057,Madison,County,4532,1289,3130,113,0,0
30059,Meagher,County,972,269,670,33,0,0
30061,Mineral,County,2021,700,1216,102,3,0
30063,Missoula,County,57232,32824,22652,1729,27,0
30065,Musselsh,County,2407,492,1833,82,0,0
30067,Park,County,8768,3783,4709,276,0,0
30069,Petroleu,County,298,49,240,9,0,0
30071,Phillips,County,2228,471,1688,69,0,0
30073,Pondera,County,2719,975,1673,71,0,0
30075,Powder R,County,1027,170,833,24,0,0
30077,Powell,County,2777,888,1806,82,1,0
30079,Prairie,County,703,167,520,16,0,0
30081,Ravalli,County,22212,7285,14307,615,5,0
30083,Richland,County,4648,1002,3510,136,0,0
30085,Roosevel,County,3672,2086,1514,72,0,0
30087,Rosebud,County,3523,1422,2004,97,0,0
30089,Sanders,County,5901,1720,3980,201,0,0
30091,Sheridan,County,1928,665,1207,56,0,0
30093,Silver B,County,16756,10857,5430,469,0,0
30095,Stillwat,County,4702,1248,3337,117,0,0
30097,Sweet Gr,County,2117,475,1594,48,0,0
30099,Teton,County,3281,1082,2113,86,0,0
30101,Toole,County,2102,582,1440,80,0,0
30103,Treasure,County,455,114,319,22,0,0
30105,Valley,County,3859,1385,2337,137,0,0
30107,Wheatlan,County,992,272,693,27,0,0
30109,Wibaux,County,544,98,421,25,0,0
30111,Yellowst,County,68807,26403,40500,1904,0,0
31001,Adams,County,12670,4062,8316,292,0,0
31003,Antelope,County,3232,571,2596,65,0,0
31005,Arthur,County,262,30,227,5,0,0
31007,Banner,County,411,55,346,10,0,0
31009,Blaine,County,303,29,268,6,0,0
31011,Boone,County,2806,615,2138,53,0,0
31013,Box Butt,County,4705,1692,2869,144,0,0
31015,Boyd,County,1071,188,873,10,0,0
31017,Brown,County,1555,224,1302,29,0,0
31019,Buffalo,County,19453,5365,13570,518,0,0
31021,Burt,County,3375,1291,2029,55,0,0
31023,Butler,County,3859,1045,2738,76,0,0
31025,Cass,County,12180,4367,7556,257,0,0
31027,Cedar,County,4334,958,3278,98,0,0
31029,Chase,County,1867,254,1584,29,0,0
31031,Cherry,County,3064,436,2557,71,0,0
31033,Cheyenne,County,4649,1084,3449,116,0,0
31035,Clay,County,2947,667,2232,48,0,0
31037,Colfax,County,3069,969,2051,49,0,0
